Area;Area Id;Variable Name;Variable Id;Year;Value;Symbol;Md
BRB|Barbados;14;Total population;4104;1962;232,6;E;
BRB|Barbados;14;Total population;4104;1967;236,6;E;
BRB|Barbados;14;Total population;4104;1972;241,4;E;
BRB|Barbados;14;Total population;4104;1977;248,8;E;
BRB|Barbados;14;Total population;4104;1982;253,8;E;
BRB|Barbados;14;Total population;4104;1987;257,6;E;
BRB|Barbados;14;Total population;4104;1992;262,2;E;
BRB|Barbados;14;Total population;4104;1997;266,9;E;
BRB|Barbados;14;Total population;4104;2002;271,5;E;
BRB|Barbados;14;Total population;4104;2007;276,2;E;
BRB|Barbados;14;Total population;4104;2012;281,6;E;
BRB|Barbados;14;Total population;4104;2015;284,2;E;
BLZ|Belize;23;Total population;4104;1962;97,39;E;
BLZ|Belize;23;Total population;4104;1967;112,7;E;
BLZ|Belize;23;Total population;4104;1972;127,2;E;
BLZ|Belize;23;Total population;4104;1977;137;E;
BLZ|Belize;23;Total population;4104;1982;151,5;E;
BLZ|Belize;23;Total population;4104;1987;174,3;E;
BLZ|Belize;23;Total population;4104;1992;194,3;E;
BLZ|Belize;23;Total population;4104;1997;221,6;E;
BLZ|Belize;23;Total population;4104;2002;262,2;E;
BLZ|Belize;23;Total population;4104;2007;298,4;E;
BLZ|Belize;23;Total population;4104;2012;336,7;E;
BLZ|Belize;23;Total population;4104;2015;359,3;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1962;3838;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1967;4237;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1972;4698;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1977;5234;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1982;5835;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1987;6465;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1992;7132;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;1997;7871;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;2002;8653;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;2007;9441;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;2012;10239;E;
BOL|Bolivia (Plurinational State of);19;Total population;4104;2015;10725;E;
BRA|Brazil;21;Total population;4104;1962;77008;E;
BRA|Brazil;21;Total population;4104;1967;88854;E;
BRA|Brazil;21;Total population;4104;1972;100844;E;
BRA|Brazil;21;Total population;4104;1977;113776;E;
BRA|Brazil;21;Total population;4104;1982;128055;E;
BRA|Brazil;21;Total population;4104;1987;142437;E;
BRA|Brazil;21;Total population;4104;1992;155379;E;
BRA|Brazil;21;Total population;4104;1997;167894;E;
BRA|Brazil;21;Total population;4104;2002;181046;E;
BRA|Brazil;21;Total population;4104;2007;192785;E;
BRA|Brazil;21;Total population;4104;2012;202402;E;
BRA|Brazil;21;Total population;4104;2015;207848;E;
CAN|Canada;33;Total population;4104;1962;18660;E;
CAN|Canada;33;Total population;4104;1967;20389;E;
CAN|Canada;33;Total population;4104;1972;22142;E;
CAN|Canada;33;Total population;4104;1977;23724;E;
CAN|Canada;33;Total population;4104;1982;25018;E;
CAN|Canada;33;Total population;4104;1987;26542;E;
CAN|Canada;33;Total population;4104;1992;28354;E;
CAN|Canada;33;Total population;4104;1997;29871;E;
CAN|Canada;33;Total population;4104;2002;31289;E;
CAN|Canada;33;Total population;4104;2007;32982;E;
CAN|Canada;33;Total population;4104;2012;34868;E;
CAN|Canada;33;Total population;4104;2015;35940;E;
CHL|Chile;40;Total population;4104;1962;8054;E;
CHL|Chile;40;Total population;4104;1967;8995;E;
CHL|Chile;40;Total population;4104;1972;9917;E;
CHL|Chile;40;Total population;4104;1977;10746;E;
CHL|Chile;40;Total population;4104;1982;11569;E;
CHL|Chile;40;Total population;4104;1987;12507;E;
CHL|Chile;40;Total population;4104;1992;13567;E;
CHL|Chile;40;Total population;4104;1997;14594;E;
CHL|Chile;40;Total population;4104;2002;15545;E;
CHL|Chile;40;Total population;4104;2007;16463;E;
CHL|Chile;40;Total population;4104;2012;17388;E;
CHL|Chile;40;Total population;4104;2015;17948;E;
COL|Colombia;44;Total population;4104;1962;17500;E;
COL|Colombia;44;Total population;4104;1967;20311;E;
COL|Colombia;44;Total population;4104;1972;23147;E;
COL|Colombia;44;Total population;4104;1977;25905;E;
COL|Colombia;44;Total population;4104;1982;29027;E;
COL|Colombia;44;Total population;4104;1987;32324;E;
COL|Colombia;44;Total population;4104;1992;35559;E;
COL|Colombia;44;Total population;4104;1997;38645;E;
COL|Colombia;44;Total population;4104;2002;41572;E;
COL|Colombia;44;Total population;4104;2007;44375;E;
COL|Colombia;44;Total population;4104;2012;46881;E;
COL|Colombia;44;Total population;4104;2015;48229;E;
CRI|Costa Rica;48;Total population;4104;1962;1433;E;
CRI|Costa Rica;48;Total population;4104;1967;1695;E;
CRI|Costa Rica;48;Total population;4104;1972;1947;E;
CRI|Costa Rica;48;Total population;4104;1977;2208;E;
CRI|Costa Rica;48;Total population;4104;1982;2521;E;
CRI|Costa Rica;48;Total population;4104;1987;2872;E;
CRI|Costa Rica;48;Total population;4104;1992;3257;E;
CRI|Costa Rica;48;Total population;4104;1997;3683;E;
CRI|Costa Rica;48;Total population;4104;2002;4063;E;
CRI|Costa Rica;48;Total population;4104;2007;4369;E;
CRI|Costa Rica;48;Total population;4104;2012;4654;E;
CRI|Costa Rica;48;Total population;4104;2015;4808;E;
CUB|Cuba;49;Total population;4104;1962;7450;E;
CUB|Cuba;49;Total population;4104;1967;8264;E;
CUB|Cuba;49;Total population;4104;1972;9025;E;
CUB|Cuba;49;Total population;4104;1977;9635;E;
CUB|Cuba;49;Total population;4104;1982;9926;E;
CUB|Cuba;49;Total population;4104;1987;10269;E;
CUB|Cuba;49;Total population;4104;1992;10736;E;
CUB|Cuba;49;Total population;4104;1997;11000;E;
CUB|Cuba;49;Total population;4104;2002;11185;E;
CUB|Cuba;49;Total population;4104;2007;11284;E;
CUB|Cuba;49;Total population;4104;2012;11343;E;
CUB|Cuba;49;Total population;4104;2015;11390;E;
DMA|Dominica;55;Total population;4104;1962;61,98;E;
DMA|Dominica;55;Total population;4104;1967;67,68;E;
DMA|Dominica;55;Total population;4104;1972;71,74;E;
DMA|Dominica;55;Total population;4104;1977;73,41;E;
DMA|Dominica;55;Total population;4104;1982;75,17;E;
DMA|Dominica;55;Total population;4104;1987;72,37;E;
DMA|Dominica;55;Total population;4104;1992;70,98;E;
DMA|Dominica;55;Total population;4104;1997;70,76;E;
DMA|Dominica;55;Total population;4104;2002;69,81;E;
DMA|Dominica;55;Total population;4104;2007;70,8;E;
DMA|Dominica;55;Total population;4104;2012;71,69;E;
DMA|Dominica;55;Total population;4104;2015;72,68;E;
DOM|Dominican Republic;56;Total population;4104;1962;3521;E;
DOM|Dominican Republic;56;Total population;4104;1967;4125;E;
DOM|Dominican Republic;56;Total population;4104;1972;4760;E;
DOM|Dominican Republic;56;Total population;4104;1977;5412;E;
DOM|Dominican Republic;56;Total population;4104;1982;6079;E;
DOM|Dominican Republic;56;Total population;4104;1987;6765;E;
DOM|Dominican Republic;56;Total population;4104;1992;7469;E;
DOM|Dominican Republic;56;Total population;4104;1997;8163;E;
DOM|Dominican Republic;56;Total population;4104;2002;8832;E;
DOM|Dominican Republic;56;Total population;4104;2007;9504;E;
DOM|Dominican Republic;56;Total population;4104;2012;10155;E;
DOM|Dominican Republic;56;Total population;4104;2015;10528;E;
ECU|Ecuador;58;Total population;4104;1962;4813;E;
ECU|Ecuador;58;Total population;4104;1967;5566;E;
ECU|Ecuador;58;Total population;4104;1972;6429;E;
ECU|Ecuador;58;Total population;4104;1977;7374;E;
ECU|Ecuador;58;Total population;4104;1982;8393;E;
ECU|Ecuador;58;Total population;4104;1987;9504;E;
ECU|Ecuador;58;Total population;4104;1992;10706;E;
ECU|Ecuador;58;Total population;4104;1997;11925;E;
ECU|Ecuador;58;Total population;4104;2002;13072;E;
ECU|Ecuador;58;Total population;4104;2007;14205;E;
ECU|Ecuador;58;Total population;4104;2012;15419;E;
ECU|Ecuador;58;Total population;4104;2015;16144;E;
SLV|El Salvador;60;Total population;4104;1962;2928;E;
SLV|El Salvador;60;Total population;4104;1967;3384;E;
SLV|El Salvador;60;Total population;4104;1972;3862;E;
SLV|El Salvador;60;Total population;4104;1977;4329;E;
SLV|El Salvador;60;Total population;4104;1982;4722;E;
SLV|El Salvador;60;Total population;4104;1987;5052;E;
SLV|El Salvador;60;Total population;4104;1992;5392;E;
SLV|El Salvador;60;Total population;4104;1997;5692;E;
SLV|El Salvador;60;Total population;4104;2002;5874;E;
SLV|El Salvador;60;Total population;4104;2007;5986;E;
SLV|El Salvador;60;Total population;4104;2012;6072;E;
SLV|El Salvador;60;Total population;4104;2015;6127;E;
GRD|Grenada;86;Total population;4104;1962;92,42;E;
GRD|Grenada;86;Total population;4104;1967;94,96;E;
GRD|Grenada;86;Total population;4104;1972;93,94;E;
GRD|Grenada;86;Total population;4104;1977;90,19;E;
GRD|Grenada;86;Total population;4104;1982;93,09;E;
GRD|Grenada;86;Total population;4104;1987;99,38;E;
GRD|Grenada;86;Total population;4104;1992;97,2;E;
GRD|Grenada;86;Total population;4104;1997;101,1;E;
GRD|Grenada;86;Total population;4104;2002;102,1;E;
GRD|Grenada;86;Total population;4104;2007;103,6;E;
GRD|Grenada;86;Total population;4104;2012;105,5;E;
GRD|Grenada;86;Total population;4104;2015;106,8;E;
GTM|Guatemala;89;Total population;4104;1962;4357;E;
GTM|Guatemala;89;Total population;4104;1967;4993;E;
GTM|Guatemala;89;Total population;4104;1972;5738;E;
GTM|Guatemala;89;Total population;4104;1977;6580;E;
GTM|Guatemala;89;Total population;4104;1982;7508;E;
GTM|Guatemala;89;Total population;4104;1987;8524;E;
GTM|Guatemala;89;Total population;4104;1992;9619;E;
GTM|Guatemala;89;Total population;4104;1997;10872;E;
GTM|Guatemala;89;Total population;4104;2002;12272;E;
GTM|Guatemala;89;Total population;4104;2007;13798;E;
GTM|Guatemala;89;Total population;4104;2012;15369;E;
GTM|Guatemala;89;Total population;4104;2015;16343;E;
GUY|Guyana;91;Total population;4104;1962;600,6;E;
GUY|Guyana;91;Total population;4104;1967;672;E;
GUY|Guyana;91;Total population;4104;1972;712,2;E;
GUY|Guyana;91;Total population;4104;1977;762,4;E;
GUY|Guyana;91;Total population;4104;1982;785,5;E;
GUY|Guyana;91;Total population;4104;1987;745,2;E;
GUY|Guyana;91;Total population;4104;1992;717,6;E;
GUY|Guyana;91;Total population;4104;1997;733,8;E;
GUY|Guyana;91;Total population;4104;2002;743,1;E;
GUY|Guyana;91;Total population;4104;2007;745,6;E;
GUY|Guyana;91;Total population;4104;2012;758,4;E;
GUY|Guyana;91;Total population;4104;2015;767,1;E;
HTI|Haiti;93;Total population;4104;1962;4023;E;
HTI|Haiti;93;Total population;4104;1967;4446;E;
HTI|Haiti;93;Total population;4104;1972;4877;E;
HTI|Haiti;93;Total population;4104;1977;5341;E;
HTI|Haiti;93;Total population;4104;1982;5955;E;
HTI|Haiti;93;Total population;4104;1987;6671;E;
HTI|Haiti;93;Total population;4104;1992;7387;E;
HTI|Haiti;93;Total population;4104;1997;8112;E;
HTI|Haiti;93;Total population;4104;2002;8835;E;
HTI|Haiti;93;Total population;4104;2007;9557;E;
HTI|Haiti;93;Total population;4104;2012;10289;E;
HTI|Haiti;93;Total population;4104;2015;10711;E;
HND|Honduras;95;Total population;4104;1962;2139;E;
HND|Honduras;95;Total population;4104;1967;2486;E;
HND|Honduras;95;Total population;4104;1972;2845;E;
HND|Honduras;95;Total population;4104;1977;3307;E;
HND|Honduras;95;Total population;4104;1982;3868;E;
HND|Honduras;95;Total population;4104;1987;4498;E;
HND|Honduras;95;Total population;4104;1992;5180;E;
HND|Honduras;95;Total population;4104;1997;5856;E;
HND|Honduras;95;Total population;4104;2002;6499;E;
HND|Honduras;95;Total population;4104;2007;7134;E;
HND|Honduras;95;Total population;4104;2012;7736;E;
HND|Honduras;95;Total population;4104;2015;8075;E;
JAM|Jamaica;109;Total population;4104;1962;1681;E;
JAM|Jamaica;109;Total population;4104;1967;1808;E;
JAM|Jamaica;109;Total population;4104;1972;1930;E;
JAM|Jamaica;109;Total population;4104;1977;2066;E;
JAM|Jamaica;109;Total population;4104;1982;2212;E;
JAM|Jamaica;109;Total population;4104;1987;2349;E;
JAM|Jamaica;109;Total population;4104;1992;2423;E;
JAM|Jamaica;109;Total population;4104;1997;2535;E;
JAM|Jamaica;109;Total population;4104;2002;2635;E;
JAM|Jamaica;109;Total population;4104;2007;2705;E;
JAM|Jamaica;109;Total population;4104;2012;2763;E;
JAM|Jamaica;109;Total population;4104;2015;2793;E;
MEX|Mexico;138;Total population;4104;1962;40650;E;
MEX|Mexico;138;Total population;4104;1967;47430;E;
MEX|Mexico;138;Total population;4104;1972;55480;E;
MEX|Mexico;138;Total population;4104;1977;64338;E;
MEX|Mexico;138;Total population;4104;1982;72548;E;
MEX|Mexico;138;Total population;4104;1987;80571;E;
MEX|Mexico;138;Total population;4104;1992;89110;E;
MEX|Mexico;138;Total population;4104;1997;97926;E;
MEX|Mexico;138;Total population;4104;2002;105578;E;
MEX|Mexico;138;Total population;4104;2007;113139;E;
MEX|Mexico;138;Total population;4104;2012;122071;E;
MEX|Mexico;138;Total population;4104;2015;127017;E;
NIC|Nicaragua;157;Total population;4104;1962;1887;E;
NIC|Nicaragua;157;Total population;4104;1967;2190;E;
NIC|Nicaragua;157;Total population;4104;1972;2550;E;
NIC|Nicaragua;157;Total population;4104;1977;2974;E;
NIC|Nicaragua;157;Total population;4104;1982;3436;E;
NIC|Nicaragua;157;Total population;4104;1987;3883;E;
NIC|Nicaragua;157;Total population;4104;1992;4331;E;
NIC|Nicaragua;157;Total population;4104;1997;4787;E;
NIC|Nicaragua;157;Total population;4104;2002;5172;E;
NIC|Nicaragua;157;Total population;4104;2007;5522;E;
NIC|Nicaragua;157;Total population;4104;2012;5877;E;
NIC|Nicaragua;157;Total population;4104;2015;6082;E;
PAN|Panama;166;Total population;4104;1962;1202;E;
PAN|Panama;166;Total population;4104;1967;1394;E;
PAN|Panama;166;Total population;4104;1972;1608;E;
PAN|Panama;166;Total population;4104;1977;1838;E;
PAN|Panama;166;Total population;4104;1982;2074;E;
PAN|Panama;166;Total population;4104;1987;2318;E;
PAN|Panama;166;Total population;4104;1992;2575;E;
PAN|Panama;166;Total population;4104;1997;2853;E;
PAN|Panama;166;Total population;4104;2002;3145;E;
PAN|Panama;166;Total population;4104;2007;3438;E;
PAN|Panama;166;Total population;4104;2012;3744;E;
PAN|Panama;166;Total population;4104;2015;3929;E;
PRY|Paraguay;169;Total population;4104;1962;2005;E;
PRY|Paraguay;169;Total population;4104;1967;2290;E;
PRY|Paraguay;169;Total population;4104;1972;2597;E;
PRY|Paraguay;169;Total population;4104;1977;2935;E;
PRY|Paraguay;169;Total population;4104;1982;3367;E;
PRY|Paraguay;169;Total population;4104;1987;3885;E;
PRY|Paraguay;169;Total population;4104;1992;4433;E;
PRY|Paraguay;169;Total population;4104;1997;4980;E;
PRY|Paraguay;169;Total population;4104;2002;5509;E;
PRY|Paraguay;169;Total population;4104;2007;5966;E;
PRY|Paraguay;169;Total population;4104;2012;6379;E;
PRY|Paraguay;169;Total population;4104;2015;6639;E;
PER|Peru;170;Total population;4104;1962;10651;E;
PER|Peru;170;Total population;4104;1967;12282;E;
PER|Peru;170;Total population;4104;1972;14072;E;
PER|Peru;170;Total population;4104;1977;16061;E;
PER|Peru;170;Total population;4104;1982;18226;E;
PER|Peru;170;Total population;4104;1987;20452;E;
PER|Peru;170;Total population;4104;1992;22737;E;
PER|Peru;170;Total population;4104;1997;24827;E;
PER|Peru;170;Total population;4104;2002;26601;E;
PER|Peru;170;Total population;4104;2007;28293;E;
PER|Peru;170;Total population;4104;2012;30159;E;
PER|Peru;170;Total population;4104;2015;31377;E;
PRI|Puerto Rico;177;Total population;4104;1962;2442;E;
PRI|Puerto Rico;177;Total population;4104;1967;2634;E;
PRI|Puerto Rico;177;Total population;4104;1972;2787;E;
PRI|Puerto Rico;177;Total population;4104;1977;3037;E;
PRI|Puerto Rico;177;Total population;4104;1982;3269;E;
PRI|Puerto Rico;177;Total population;4104;1987;3429;E;
PRI|Puerto Rico;177;Total population;4104;1992;3587;E;
PRI|Puerto Rico;177;Total population;4104;1997;3747;E;
PRI|Puerto Rico;177;Total population;4104;2002;3795;E;
PRI|Puerto Rico;177;Total population;4104;2007;3739;E;
PRI|Puerto Rico;177;Total population;4104;2012;3696;E;
PRI|Puerto Rico;177;Total population;4104;2015;3683;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1962;50,97;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1967;47,38;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1972;44,33;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1977;43,95;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1982;42,76;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1987;41,35;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1992;41,36;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;1997;43,88;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;2002;46,94;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;2007;50,47;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;2012;53,65;E;
KNA|Saint Kitts and Nevis;188;Total population;4104;2015;55,57;E;
LCA|Saint Lucia;189;Total population;4104;1962;92,09;E;
LCA|Saint Lucia;189;Total population;4104;1967;99,53;E;
LCA|Saint Lucia;189;Total population;4104;1972;106,5;E;
LCA|Saint Lucia;189;Total population;4104;1977;112,8;E;
LCA|Saint Lucia;189;Total population;4104;1982;121,2;E;
LCA|Saint Lucia;189;Total population;4104;1987;131;E;
LCA|Saint Lucia;189;Total population;4104;1992;141,9;E;
LCA|Saint Lucia;189;Total population;4104;1997;151;E;
LCA|Saint Lucia;189;Total population;4104;2002;160,2;E;
LCA|Saint Lucia;189;Total population;4104;2007;170,2;E;
LCA|Saint Lucia;189;Total population;4104;2012;180,9;E;
LCA|Saint Lucia;189;Total population;4104;2015;185;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1962;83,21;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1967;87,74;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1972;92,47;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1977;97,65;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1982;102,2;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1987;105,9;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1992;108;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;1997;108;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;2002;108,2;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;2007;109;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;2012;109,3;E;
VCT|Saint Vincent and the Grenadines;191;Total population;4104;2015;109,5;E;
SUR|Suriname;207;Total population;4104;1962;306,3;E;
SUR|Suriname;207;Total population;4104;1967;350,8;E;
SUR|Suriname;207;Total population;4104;1972;371,3;E;
SUR|Suriname;207;Total population;4104;1977;361;E;
SUR|Suriname;207;Total population;4104;1982;364;E;
SUR|Suriname;207;Total population;4104;1987;383,9;E;
SUR|Suriname;207;Total population;4104;1992;423,6;E;
SUR|Suriname;207;Total population;4104;1997;461,6;E;
SUR|Suriname;207;Total population;4104;2002;486,3;E;
SUR|Suriname;207;Total population;4104;2007;501;E;
SUR|Suriname;207;Total population;4104;2012;528,5;E;
SUR|Suriname;207;Total population;4104;2015;543;E;
TTO|Trinidad and Tobago;220;Total population;4104;1962;880;E;
TTO|Trinidad and Tobago;220;Total population;4104;1967;925,9;E;
TTO|Trinidad and Tobago;220;Total population;4104;1972;968,7;E;
TTO|Trinidad and Tobago;220;Total population;4104;1977;1040;E;
TTO|Trinidad and Tobago;220;Total population;4104;1982;1121;E;
TTO|Trinidad and Tobago;220;Total population;4104;1987;1195;E;
TTO|Trinidad and Tobago;220;Total population;4104;1992;1237;E;
TTO|Trinidad and Tobago;220;Total population;4104;1997;1261;E;
TTO|Trinidad and Tobago;220;Total population;4104;2002;1278;E;
TTO|Trinidad and Tobago;220;Total population;4104;2007;1309;E;
TTO|Trinidad and Tobago;220;Total population;4104;2012;1342;E;
TTO|Trinidad and Tobago;220;Total population;4104;2015;1360;E;
USA|United States of America;231;Total population;4104;1962;191861;E;
USA|United States of America;231;Total population;4104;1967;203713;E;
USA|United States of America;231;Total population;4104;1972;213220;E;
USA|United States of America;231;Total population;4104;1977;223091;E;
USA|United States of America;231;Total population;4104;1982;233954;E;
USA|United States of America;231;Total population;4104;1987;245425;E;
USA|United States of America;231;Total population;4104;1992;257908;E;
USA|United States of America;231;Total population;4104;1997;272883;E;
USA|United States of America;231;Total population;4104;2002;288471;E;
USA|United States of America;231;Total population;4104;2007;301656;E;
USA|United States of America;231;Total population;4104;2012;314799;E;
USA|United States of America;231;Total population;4104;2015;321774;E;
URY|Uruguay;234;Total population;4104;1962;2604;E;
URY|Uruguay;234;Total population;4104;1967;2750;E;
URY|Uruguay;234;Total population;4104;1972;2821;E;
URY|Uruguay;234;Total population;4104;1977;2857;E;
URY|Uruguay;234;Total population;4104;1982;2954;E;
URY|Uruguay;234;Total population;4104;1987;3050;E;
URY|Uruguay;234;Total population;4104;1992;3155;E;
URY|Uruguay;234;Total population;4104;1997;3271;E;
URY|Uruguay;234;Total population;4104;2002;3328;E;
URY|Uruguay;234;Total population;4104;2007;3340;E;
URY|Uruguay;234;Total population;4104;2012;3397;E;
URY|Uruguay;234;Total population;4104;2015;3432;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1962;8791;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1967;10528;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1972;12286;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1977;14128;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1982;16186;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1987;18438;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1992;20799;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;1997;23108;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;2002;25399;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;2007;27671;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;2012;29854;E;
VEN|Venezuela (Bolivarian Republic of);236;Total population;4104;2015;31108;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1962;34,67;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1967;40,04;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1972;44,36;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1977;46,08;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1982;44,97;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1987;41,14;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1992;41,17;E;
ATG|Antigua and Barbuda;8;Rural population;4105;1997;48,23;E;
ATG|Antigua and Barbuda;8;Rural population;4105;2002;55,14;E;
ATG|Antigua and Barbuda;8;Rural population;4105;2007;60,77;E;
ATG|Antigua and Barbuda;8;Rural population;4105;2012;66,68;E;
ATG|Antigua and Barbuda;8;Rural population;4105;2015;69,99;E;
ARG|Argentina;9;Rural population;4105;1962;5366;E;
ARG|Argentina;9;Rural population;4105;1967;5176;E;
ARG|Argentina;9;Rural population;4105;1972;5018;E;
ARG|Argentina;9;Rural population;4105;1977;4895;E;
ARG|Argentina;9;Rural population;4105;1982;4713;E;
ARG|Argentina;9;Rural population;4105;1987;4496;E;
ARG|Argentina;9;Rural population;4105;1992;4310;E;
ARG|Argentina;9;Rural population;4105;1997;4225;E;
ARG|Argentina;9;Rural population;4105;2002;4205;E;
ARG|Argentina;9;Rural population;4105;2007;4397;E;
ARG|Argentina;9;Rural population;4105;2012;4584;E;
ARG|Argentina;9;Rural population;4105;2015;4740;E;
BHS|Bahamas;12;Rural population;4105;1962;47,01;E;
BHS|Bahamas;12;Rural population;4105;1967;53,82;E;
BHS|Bahamas;12;Rural population;4105;1972;56,7;E;
BHS|Bahamas;12;Rural population;4105;1977;56,6;E;
BHS|Bahamas;12;Rural population;4105;1982;56;E;
BHS|Bahamas;12;Rural population;4105;1987;53,5;E;
BHS|Bahamas;12;Rural population;4105;1992;52,4;E;
BHS|Bahamas;12;Rural population;4105;1997;53,5;E;
BHS|Bahamas;12;Rural population;4105;2002;55,4;E;
BHS|Bahamas;12;Rural population;4105;2007;60,5;E;
BHS|Bahamas;12;Rural population;4105;2012;64,9;E;
BHS|Bahamas;12;Rural population;4105;2015;66,8;E;
BRB|Barbados;14;Rural population;4105;1962;146,8;E;
BRB|Barbados;14;Rural population;4105;1967;148,4;E;
BRB|Barbados;14;Rural population;4105;1972;149,8;E;
BRB|Barbados;14;Rural population;4105;1977;152,3;E;
BRB|Barbados;14;Rural population;4105;1982;158,2;E;
BRB|Barbados;14;Rural population;4105;1987;168,9;E;
BRB|Barbados;14;Rural population;4105;1992;176,4;E;
BRB|Barbados;14;Rural population;4105;1997;178,2;E;
BRB|Barbados;14;Rural population;4105;2002;181,3;E;
BRB|Barbados;14;Rural population;4105;2007;186,2;E;
