Area;Area Id;Variable Name;Variable Id;Year;Value;Symbol;Md
IRQ|Iraq;103;Total population;4104;2012;32958;E;
IRQ|Iraq;103;Total population;4104;2015;36423;E;
ISR|Israel;105;Total population;4104;1962;2264;E;
ISR|Israel;105;Total population;4104;1967;2653;E;
ISR|Israel;105;Total population;4104;1972;3034;E;
ISR|Israel;105;Total population;4104;1977;3514;E;
ISR|Israel;105;Total population;4104;1982;3884;E;
ISR|Israel;105;Total population;4104;1987;4216;E;
ISR|Israel;105;Total population;4104;1992;4807;E;
ISR|Israel;105;Total population;4104;1997;5630;E;
ISR|Israel;105;Total population;4104;2002;6240;E;
ISR|Israel;105;Total population;4104;2007;6921;E;
ISR|Israel;105;Total population;4104;2012;7695;E;
ISR|Israel;105;Total population;4104;2015;8064;E;
JPN|Japan;110;Total population;4104;1962;94264;E;
JPN|Japan;110;Total population;4104;1967;99711;E;
JPN|Japan;110;Total population;4104;1972;106617;E;
JPN|Japan;110;Total population;4104;1977;113068;E;
JPN|Japan;110;Total population;4104;1982;117709;E;
JPN|Japan;110;Total population;4104;1987;121022;E;
JPN|Japan;110;Total population;4104;1992;123180;E;
JPN|Japan;110;Total population;4104;1997;125048;E;
JPN|Japan;110;Total population;4104;2002;126250;E;
JPN|Japan;110;Total population;4104;2007;127250;E;
JPN|Japan;110;Total population;4104;2012;127140;E;
JPN|Japan;110;Total population;4104;2015;126573;E;
JOR|Jordan;112;Total population;4104;1962;962,8;E;
JOR|Jordan;112;Total population;4104;1967;1320;E;
JOR|Jordan;112;Total population;4104;1972;1812;E;
JOR|Jordan;112;Total population;4104;1977;2092;E;
JOR|Jordan;112;Total population;4104;1982;2463;E;
JOR|Jordan;112;Total population;4104;1987;2982;E;
JOR|Jordan;112;Total population;4104;1992;3744;E;
JOR|Jordan;112;Total population;4104;1997;4545;E;
JOR|Jordan;112;Total population;4104;2002;4939;E;
JOR|Jordan;112;Total population;4104;2007;5759;E;
JOR|Jordan;112;Total population;4104;2012;6994;E;
JOR|Jordan;112;Total population;4104;2015;7595;E;
KAZ|Kazakhstan;108;Total population;4104;1992;16433;E;
KAZ|Kazakhstan;108;Total population;4104;1997;15466;E;
KAZ|Kazakhstan;108;Total population;4104;2002;15011;E;
KAZ|Kazakhstan;108;Total population;4104;2007;15755;E;
KAZ|Kazakhstan;108;Total population;4104;2012;16821;E;
KAZ|Kazakhstan;108;Total population;4104;2015;17625;E;
KWT|Kuwait;118;Total population;4104;1962;335,2;E;
KWT|Kuwait;118;Total population;4104;1967;585,8;E;
KWT|Kuwait;118;Total population;4104;1972;866,8;E;
KWT|Kuwait;118;Total population;4104;1977;1181;E;
KWT|Kuwait;118;Total population;4104;1982;1519;E;
KWT|Kuwait;118;Total population;4104;1987;1918;E;
KWT|Kuwait;118;Total population;4104;1992;1909;E;
KWT|Kuwait;118;Total population;4104;1997;1686;E;
KWT|Kuwait;118;Total population;4104;2002;2042;E;
KWT|Kuwait;118;Total population;4104;2007;2539;E;
KWT|Kuwait;118;Total population;4104;2012;3420;E;
KWT|Kuwait;118;Total population;4104;2015;3892;E;
KGZ|Kyrgyzstan;113;Total population;4104;1992;4477;E;
KGZ|Kyrgyzstan;113;Total population;4104;1997;4735;E;
KGZ|Kyrgyzstan;113;Total population;4104;2002;5028;E;
KGZ|Kyrgyzstan;113;Total population;4104;2007;5229;E;
KGZ|Kyrgyzstan;113;Total population;4104;2012;5648;E;
KGZ|Kyrgyzstan;113;Total population;4104;2015;5940;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1962;2220;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1967;2495;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1972;2838;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1977;3131;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1982;3395;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1987;3895;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1992;4497;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;1997;5069;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;2002;5502;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;2007;5940;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;2012;6473;E;
LAO|Lao People's Democratic Republic;120;Total population;4104;2015;6802;E;
LBN|Lebanon;121;Total population;4104;1962;1925;E;
LBN|Lebanon;121;Total population;4104;1967;2175;E;
LBN|Lebanon;121;Total population;4104;1972;2417;E;
LBN|Lebanon;121;Total population;4104;1977;2606;E;
LBN|Lebanon;121;Total population;4104;1982;2632;E;
LBN|Lebanon;121;Total population;4104;1987;2672;E;
LBN|Lebanon;121;Total population;4104;1992;2822;E;
LBN|Lebanon;121;Total population;4104;1997;3093;E;
LBN|Lebanon;121;Total population;4104;2002;3523;E;
LBN|Lebanon;121;Total population;4104;2007;4085;E;
LBN|Lebanon;121;Total population;4104;2012;4924;E;
LBN|Lebanon;121;Total population;4104;2015;5851;E;
MYS|Malaysia;131;Total population;4104;1962;8711;E;
MYS|Malaysia;131;Total population;4104;1967;10112;E;
MYS|Malaysia;131;Total population;4104;1972;11460;E;
MYS|Malaysia;131;Total population;4104;1977;12892;E;
MYS|Malaysia;131;Total population;4104;1982;14544;E;
MYS|Malaysia;131;Total population;4104;1987;16704;E;
MYS|Malaysia;131;Total population;4104;1992;19205;E;
MYS|Malaysia;131;Total population;4104;1997;21808;E;
MYS|Malaysia;131;Total population;4104;2002;24402;E;
MYS|Malaysia;131;Total population;4104;2007;26731;E;
MYS|Malaysia;131;Total population;4104;2012;29022;E;
MYS|Malaysia;131;Total population;4104;2015;30331;E;
MDV|Maldives;132;Total population;4104;1962;94,91;E;
MDV|Maldives;132;Total population;4104;1967;107,5;E;
MDV|Maldives;132;Total population;4104;1972;123,4;E;
MDV|Maldives;132;Total population;4104;1977;144,6;E;
MDV|Maldives;132;Total population;4104;1982;169,9;E;
MDV|Maldives;132;Total population;4104;1987;203,1;E;
MDV|Maldives;132;Total population;4104;1992;236;E;
MDV|Maldives;132;Total population;4104;1997;265,1;E;
MDV|Maldives;132;Total population;4104;2002;290,2;E;
MDV|Maldives;132;Total population;4104;2007;315,5;E;
MDV|Maldives;132;Total population;4104;2012;344,8;E;
MDV|Maldives;132;Total population;4104;2015;363,7;E;
MNG|Mongolia;141;Total population;4104;1962;1011;E;
MNG|Mongolia;141;Total population;4104;1967;1173;E;
MNG|Mongolia;141;Total population;4104;1972;1357;E;
MNG|Mongolia;141;Total population;4104;1977;1562;E;
MNG|Mongolia;141;Total population;4104;1982;1778;E;
MNG|Mongolia;141;Total population;4104;1987;2033;E;
MNG|Mongolia;141;Total population;4104;1992;2244;E;
MNG|Mongolia;141;Total population;4104;1997;2336;E;
MNG|Mongolia;141;Total population;4104;2002;2444;E;
MNG|Mongolia;141;Total population;4104;2007;2593;E;
MNG|Mongolia;141;Total population;4104;2012;2808;E;
MNG|Mongolia;141;Total population;4104;2015;2959;E;
MMR|Myanmar;28;Total population;4104;1962;22447;E;
MMR|Myanmar;28;Total population;4104;1967;25218;E;
MMR|Myanmar;28;Total population;4104;1972;28517;E;
MMR|Myanmar;28;Total population;4104;1977;32131;E;
MMR|Myanmar;28;Total population;4104;1982;36099;E;
MMR|Myanmar;28;Total population;4104;1987;40005;E;
MMR|Myanmar;28;Total population;4104;1992;43126;E;
MMR|Myanmar;28;Total population;4104;1997;45896;E;
MMR|Myanmar;28;Total population;4104;2002;48690;E;
MMR|Myanmar;28;Total population;4104;2007;50699;E;
MMR|Myanmar;28;Total population;4104;2012;52544;E;
MMR|Myanmar;28;Total population;4104;2015;53897;E;
NPL|Nepal;149;Total population;4104;1962;10377;E;
NPL|Nepal;149;Total population;4104;1967;11307;E;
NPL|Nepal;149;Total population;4104;1972;12488;E;
NPL|Nepal;149;Total population;4104;1977;13914;E;
NPL|Nepal;149;Total population;4104;1982;15596;E;
NPL|Nepal;149;Total population;4104;1987;17472;E;
NPL|Nepal;149;Total population;4104;1992;19766;E;
NPL|Nepal;149;Total population;4104;1997;22395;E;
NPL|Nepal;149;Total population;4104;2002;24517;E;
NPL|Nepal;149;Total population;4104;2007;26064;E;
NPL|Nepal;149;Total population;4104;2012;27501;E;
NPL|Nepal;149;Total population;4104;2015;28514;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1962;1129;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1967;1165;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1972;1180;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1977;1398;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1982;1600;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1987;1879;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1992;2287;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;1997;2872;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;2002;3381;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;2007;3755;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;2012;4298;E;
PSE|Occupied Palestinian Territory;299;Total population;4104;2015;4668;E;
OMN|Oman;221;Total population;4104;1962;578,8;E;
OMN|Oman;221;Total population;4104;1967;660,1;E;
OMN|Oman;221;Total population;4104;1972;776,4;E;
OMN|Oman;221;Total population;4104;1977;977,8;E;
OMN|Oman;221;Total population;4104;1982;1290;E;
OMN|Oman;221;Total population;4104;1987;1621;E;
OMN|Oman;221;Total population;4104;1992;1980;E;
OMN|Oman;221;Total population;4104;1997;2228;E;
OMN|Oman;221;Total population;4104;2002;2323;E;
OMN|Oman;221;Total population;4104;2007;2594;E;
OMN|Oman;221;Total population;4104;2012;3545;E;
OMN|Oman;221;Total population;4104;2015;4491;E;
PAK|Pakistan;165;Total population;4104;1962;47123;E;
PAK|Pakistan;165;Total population;4104;1967;53594;E;
PAK|Pakistan;165;Total population;4104;1972;61341;E;
PAK|Pakistan;165;Total population;4104;1977;70954;E;
PAK|Pakistan;165;Total population;4104;1982;83428;E;
PAK|Pakistan;165;Total population;4104;1987;98302;E;
PAK|Pakistan;165;Total population;4104;1992;113616;E;
PAK|Pakistan;165;Total population;4104;1997;128846;E;
PAK|Pakistan;165;Total population;4104;2002;144272;E;
PAK|Pakistan;165;Total population;4104;2007;159768;E;
PAK|Pakistan;165;Total population;4104;2012;177392;E;
PAK|Pakistan;165;Total population;4104;2015;188925;E;
PNG|Papua New Guinea;168;Total population;4104;1962;2037;E;
PNG|Papua New Guinea;168;Total population;4104;1967;2259;E;
PNG|Papua New Guinea;168;Total population;4104;1972;2576;E;
PNG|Papua New Guinea;168;Total population;4104;1977;2968;E;
PNG|Papua New Guinea;168;Total population;4104;1982;3396;E;
PNG|Papua New Guinea;168;Total population;4104;1987;3865;E;
PNG|Papua New Guinea;168;Total population;4104;1992;4369;E;
PNG|Papua New Guinea;168;Total population;4104;1997;4969;E;
PNG|Papua New Guinea;168;Total population;4104;2002;5653;E;
PNG|Papua New Guinea;168;Total population;4104;2007;6387;E;
PNG|Papua New Guinea;168;Total population;4104;2012;7155;E;
PNG|Papua New Guinea;168;Total population;4104;2015;7619;E;
PHL|Philippines;171;Total population;4104;1962;28081;E;
PHL|Philippines;171;Total population;4104;1967;32827;E;
PHL|Philippines;171;Total population;4104;1972;37925;E;
PHL|Philippines;171;Total population;4104;1977;43650;E;
PHL|Philippines;171;Total population;4104;1982;50068;E;
PHL|Philippines;171;Total population;4104;1987;57313;E;
PHL|Philippines;171;Total population;4104;1992;65079;E;
PHL|Philippines;171;Total population;4104;1997;73043;E;
PHL|Philippines;171;Total population;4104;2002;81294;E;
PHL|Philippines;171;Total population;4104;2007;88966;E;
PHL|Philippines;171;Total population;4104;2012;96017;E;
PHL|Philippines;171;Total population;4104;2015;100699;E;
QAT|Qatar;179;Total population;4104;1962;56,19;E;
QAT|Qatar;179;Total population;4104;1967;86,16;E;
QAT|Qatar;179;Total population;4104;1972;130,4;E;
QAT|Qatar;179;Total population;4104;1977;182,4;E;
QAT|Qatar;179;Total population;4104;1982;277,2;E;
QAT|Qatar;179;Total population;4104;1987;423,3;E;
QAT|Qatar;179;Total population;4104;1992;489,7;E;
QAT|Qatar;179;Total population;4104;1997;528,2;E;
QAT|Qatar;179;Total population;4104;2002;634,4;E;
QAT|Qatar;179;Total population;4104;2007;1179;E;
QAT|Qatar;179;Total population;4104;2012;2016;E;
QAT|Qatar;179;Total population;4104;2015;2235;E;
KOR|Republic of Korea;117;Total population;4104;1962;26495;E;
KOR|Republic of Korea;117;Total population;4104;1967;29607;E;
KOR|Republic of Korea;117;Total population;4104;1972;32759;E;
KOR|Republic of Korea;117;Total population;4104;1977;35832;E;
KOR|Republic of Korea;117;Total population;4104;1982;38666;E;
KOR|Republic of Korea;117;Total population;4104;1987;41588;E;
KOR|Republic of Korea;117;Total population;4104;1992;43708;E;
KOR|Republic of Korea;117;Total population;4104;1997;45284;E;
KOR|Republic of Korea;117;Total population;4104;2002;46770;E;
KOR|Republic of Korea;117;Total population;4104;2007;48205;E;
KOR|Republic of Korea;117;Total population;4104;2012;49608;E;
KOR|Republic of Korea;117;Total population;4104;2015;50293;E;
SAU|Saudi Arabia;194;Total population;4104;1962;4363;E;
SAU|Saudi Arabia;194;Total population;4104;1967;5196;E;
SAU|Saudi Arabia;194;Total population;4104;1972;6382;E;
SAU|Saudi Arabia;194;Total population;4104;1977;8295;E;
SAU|Saudi Arabia;194;Total population;4104;1982;11247;E;
SAU|Saudi Arabia;194;Total population;4104;1987;14642;E;
SAU|Saudi Arabia;194;Total population;4104;1992;17399;E;
SAU|Saudi Arabia;194;Total population;4104;1997;19810;E;
SAU|Saudi Arabia;194;Total population;4104;2002;22668;E;
SAU|Saudi Arabia;194;Total population;4104;2007;26084;E;
SAU|Saudi Arabia;194;Total population;4104;2012;29496;E;
SAU|Saudi Arabia;194;Total population;4104;2015;31540;E;
SGP|Singapore;200;Total population;4104;1962;1742;E;
SGP|Singapore;200;Total population;4104;1967;1961;E;
SGP|Singapore;200;Total population;4104;1972;2153;E;
SGP|Singapore;200;Total population;4104;1977;2318;E;
SGP|Singapore;200;Total population;4104;1982;2520;E;
SGP|Singapore;200;Total population;4104;1987;2823;E;
SGP|Singapore;200;Total population;4104;1992;3193;E;
SGP|Singapore;200;Total population;4104;1997;3653;E;
SGP|Singapore;200;Total population;4104;2002;4136;E;
SGP|Singapore;200;Total population;4104;2007;4733;E;
SGP|Singapore;200;Total population;4104;2012;5300;E;
SGP|Singapore;200;Total population;4104;2015;5604;E;
LKA|Sri Lanka;38;Total population;4104;1962;10366;E;
LKA|Sri Lanka;38;Total population;4104;1967;11662;E;
LKA|Sri Lanka;38;Total population;4104;1972;13003;E;
LKA|Sri Lanka;38;Total population;4104;1977;14274;E;
LKA|Sri Lanka;38;Total population;4104;1982;15503;E;
LKA|Sri Lanka;38;Total population;4104;1987;16649;E;
LKA|Sri Lanka;38;Total population;4104;1992;17742;E;
LKA|Sri Lanka;38;Total population;4104;1997;18478;E;
LKA|Sri Lanka;38;Total population;4104;2002;19061;E;
LKA|Sri Lanka;38;Total population;4104;2007;19814;E;
LKA|Sri Lanka;38;Total population;4104;2012;20422;E;
LKA|Sri Lanka;38;Total population;4104;2015;20715;E;
SYR|Syrian Arab Republic;212;Total population;4104;1962;4897;E;
SYR|Syrian Arab Republic;212;Total population;4104;1967;5767;E;
SYR|Syrian Arab Republic;212;Total population;4104;1972;6829;E;
SYR|Syrian Arab Republic;212;Total population;4104;1977;8088;E;
SYR|Syrian Arab Republic;212;Total population;4104;1982;9614;E;
SYR|Syrian Arab Republic;212;Total population;4104;1987;11375;E;
SYR|Syrian Arab Republic;212;Total population;4104;1992;13186;E;
SYR|Syrian Arab Republic;212;Total population;4104;1997;15152;E;
SYR|Syrian Arab Republic;212;Total population;4104;2002;16998;E;
SYR|Syrian Arab Republic;212;Total population;4104;2007;19426;E;
SYR|Syrian Arab Republic;212;Total population;4104;2012;19979;E;
SYR|Syrian Arab Republic;212;Total population;4104;2015;18502;E;
TJK|Tajikistan;208;Total population;4104;1992;5523;E;
TJK|Tajikistan;208;Total population;4104;1997;5937;E;
TJK|Tajikistan;208;Total population;4104;2002;6407;E;
TJK|Tajikistan;208;Total population;4104;2007;7099;E;
TJK|Tajikistan;208;Total population;4104;2012;7931;E;
TJK|Tajikistan;208;Total population;4104;2015;8482;E;
THA|Thailand;216;Total population;4104;1962;29081;E;
THA|Thailand;216;Total population;4104;1967;33778;E;
THA|Thailand;216;Total population;4104;1972;39062;E;
THA|Thailand;216;Total population;4104;1977;44416;E;
THA|Thailand;216;Total population;4104;1982;49266;E;
THA|Thailand;216;Total population;4104;1987;53980;E;
THA|Thailand;216;Total population;4104;1992;57762;E;
THA|Thailand;216;Total population;4104;1997;60545;E;
THA|Thailand;216;Total population;4104;2002;64137;E;
THA|Thailand;216;Total population;4104;2007;66354;E;
THA|Thailand;216;Total population;4104;2012;67164;E;
THA|Thailand;216;Total population;4104;2015;67959;E;
TLS|Timor-Leste;176;Total population;4104;1962;517,4;E;
TLS|Timor-Leste;176;Total population;4104;1967;567,3;E;
TLS|Timor-Leste;176;Total population;4104;1972;636,1;E;
TLS|Timor-Leste;176;Total population;4104;1977;630,2;E;
TLS|Timor-Leste;176;Total population;4104;1982;593,9;E;
TLS|Timor-Leste;176;Total population;4104;1987;689,2;E;
TLS|Timor-Leste;176;Total population;4104;1992;792,8;E;
TLS|Timor-Leste;176;Total population;4104;1997;853,9;E;
TLS|Timor-Leste;176;Total population;4104;2002;894,8;E;
TLS|Timor-Leste;176;Total population;4104;2007;1021;E;
TLS|Timor-Leste;176;Total population;4104;2012;1102;E;
TLS|Timor-Leste;176;Total population;4104;2015;1185;E;
TUR|Turkey;223;Total population;4104;1962;28910;E;
TUR|Turkey;223;Total population;4104;1967;32448;E;
TUR|Turkey;223;Total population;4104;1972;36475;E;
TUR|Turkey;223;Total population;4104;1977;41020;E;
TUR|Turkey;223;Total population;4104;1982;45998;E;
TUR|Turkey;223;Total population;4104;1987;51169;E;
TUR|Turkey;223;Total population;4104;1992;55811;E;
TUR|Turkey;223;Total population;4104;1997;60394;E;
TUR|Turkey;223;Total population;4104;2002;65126;E;
TUR|Turkey;223;Total population;4104;2007;69515;E;
TUR|Turkey;223;Total population;4104;2012;74849;E;
TUR|Turkey;223;Total population;4104;2015;78666;E;
TKM|Turkmenistan;213;Total population;4104;1992;3882;E;
